symbol	globalScore	clinicalPrecedence	gwasCredibleSets	geneBurden	eva	genomicsEngland	gene2Phenotype	uniprotLiterature	uniprotVariants	orphanet	clingen	cancerGeneCensus	intogen	evaSomatic	cancerBiomarkers	crisprScreen	crispr	reactome	europepmc	expressionAtlas	impc	maxClinicalStage	isInMembrane	isSecreted	hasLigand	hasSmallMoleculeBinder	hasPocket	mouseOrthologMaxIdentityPercentage	hasHighQualityChemicalProbes	geneticConstraint	mouseKoScore	geneEssentiality	hasSafetyEvent	isCancerDriverGene	paralogMaxIdentityPercentage	tissueSpecificity	tissueDistribution
AMACR	0.0036957985468470188	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.030396539880581056	No data	No data	No data	1	0	0	0	0	0	No data	0.43982349696635414	-0.8181576680492644	0	No data	No data	0	0.5	-1
WDR54	0.0036957985468470188	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.030396539880581056	No data	No data	No data	0	0	0	0	0	0.4311399999999999	No data	0.4175399889685605	No data	0	No data	No data	0	0.5	-1
MOAP1	0.0036957985468470188	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.030396539880581056	No data	No data	No data	0	0	0	0	0	0	No data	0.8678433535576393	No data	0	No data	No data	0	0.5	-1
ATP7B	0.0036957985468470188	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.030396539880581056	No data	No data	No data	0	0	0	0	1	0.12969500000000025	No data	0.17142857142857149	-0.9335759991080306	0	255	No data	0	0.5	0
UNG	0.0036957985468470188	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.030396539880581056	No data	No data	No data	0	0	0	1	0	0.23322500000000018	No data	0.4145615002757861	-0.6615258249015451	0	No data	No data	No data	-1	-1
GPR158	0.0036957985468470188	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.030396539880581056	No data	No data	No data	1	0	0	0	0	0.30863999999999975	No data	-0.46596800882515166	-0.25767191728889277	0	No data	No data	0	0.75	0.5
SPEN	0.0036957985468470188	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.030396539880581056	No data	No data	No data	0	0	0	0	0	0.05431000000000026	No data	-0.9958080529509101	-0.7809088733618996	0	No data	255	0	-1	-1
S1PR4	0.0036957985468470188	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.030396539880581056	No data	No data	1	0	0	1	1	0	0.0885399999999997	1	0.9282956425813569	0	0	No data	No data	0	0.5	0
ELF4	0.0036957985468470188	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.030396539880581056	No data	No data	No data	0	0	0	0	0	0	No data	No data	-0.250935382106966	0	No data	255	0	0.5	0
AGPAT3	0.0036957985468470188	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.030396539880581056	No data	No data	No data	0	0	0	0	0	0.6143599999999999	No data	-0.9505791505791505	-0.3088500536343655	0	No data	No data	-0.035904999999999986	-1	-1
PRDX4P1	0.0036957985468470188	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.030396539880581056	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data
MPND	0.0036957985468470188	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.030396539880581056	No data	No data	No data	0	0	0	0	0	0.14171499999999995	No data	0.5564258135686706	0	0	No data	No data	0	-1	-1
HLA-F	0.0036957985468470188	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.030396539880581056	No data	No data	No data	1	0	0	0	0	No data	No data	0.40165471594043023	-0.673069832466834	0	No data	No data	-0.07239749999999993	0.5	0
SOX21	0.0036957985468470188	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.030396539880581056	No data	No data	No data	0	0	0	0	0	0.9818849999999998	No data	0.8008825151682295	-0.8031407838278672	0	No data	No data	0	0.75	0.5
EIF1AD	0.0036957985468470188	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.030396539880581056	No data	No data	No data	0	0	0	0	0	0.5151499999999999	No data	-0.4510755653612797	0	-1	No data	No data	No data	-1	-1
LRTOMT	0.0036957985468470188	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.030396539880581056	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5267512410369553	-0.7182168603533567	No data	No data	No data	No data	0.75	0.5
PLEKHG4B	0.0036957985468470188	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.030396539880581056	No data	No data	No data	0	0	0	0	0	No data	No data	0.31064533921676785	No data	0	No data	No data	0	0.5	0
MLLT10	0.0036957985468470188	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.030396539880581056	No data	No data	No data	0	0	0	0	0	0.6582399999999999	No data	-0.8942084942084942	-0.8929713131591288	0	No data	255	0	0.5	-1
EGFL6	0.0036957985468470188	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.030396539880581056	No data	No data	No data	0	1	0	0	0	0	No data	No data	0	0	No data	No data	0	1	0
IFITM2	0.0036957985468470188	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.030396539880581056	No data	No data	No data	0	0	0	0	0	0	No data	0.713734142305571	No data	0	No data	No data	-0.7727274999999999	-1	-1
HIGD2A	0.0036957985468470188	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.030396539880581056	No data	No data	No data	0	0	0	0	0	0.1509450000000001	No data	0.5776061776061776	No data	0	No data	No data	-0.4575475000000001	-1	-1
TRIM46	0.0036957985468470188	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.030396539880581056	No data	No data	No data	0	0	0	0	0	0.8945999999999998	No data	-0.8424710424710424	-0.1528751614675486	0	No data	No data	0	1	0.5
CBR4	0.0036957985468470188	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.030396539880581056	No data	No data	No data	0	0	0	0	0	0.3037999999999997	No data	0.8421400992829564	0	0	No data	No data	No data	-1	-1
CIRBP	0.0036957985468470188	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.030396539880581056	No data	No data	No data	0	0	0	0	0	0	No data	-0.4151130722559294	0	0	No data	No data	0	-1	-1
TRIM27	0.0036957985468470188	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.030396539880581056	No data	No data	No data	0	0	0	0	0	0.9415199999999999	No data	-0.8587975730832873	-0.7082902372023255	0	No data	No data	0	-1	0
GSTM5	0.0036957985468470188	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.030396539880581056	No data	No data	No data	0	0	0	0	0	No data	No data	0.1776061776061777	-0.252974314124329	0	No data	No data	-0.6903675	1	0
XPR1	0.0036957985468470188	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.030396539880581056	No data	No data	No data	1	0	0	0	0	0.7629300000000001	No data	-0.7613899613899614	0	0	No data	No data	No data	-1	-1
RECQL4	0.0036957985468470188	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.030396539880581056	No data	No data	No data	0	0	0	0	0	0	No data	0.6959735245449532	-0.8749308695211174	No data	No data	255	0	0.5	0
ZNF7	0.0036957985468470188	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.030396539880581056	No data	No data	No data	0	0	0	0	0	0	No data	0.6066188637617209	0	0	No data	No data	0	-1	-1
FMO1	0.0036957985468470188	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.030396539880581056	No data	No data	No data	0	0	0	0	0	0.16353500000000026	No data	-0.14252619966905677	0	0	No data	No data	0	1	0
MICAL3	0.0036957985468470188	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.030396539880581056	No data	No data	No data	1	0	0	0	0	0.3481499999999997	No data	-0.7956977385548814	-0.12430756263100723	0	No data	No data	0	-1	-1
PHKG2	0.0036957985468470188	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.030396539880581056	No data	No data	No data	0	0	1	1	1	0.6798050000000003	No data	-0.16039713182570325	-0.34439644248680956	0	No data	No data	0	1	-1
LUZP2	0.0036957985468470188	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.030396539880581056	No data	No data	No data	1	1	0	0	0	0.14739999999999967	No data	0.42460011031439593	No data	0	No data	No data	No data	0.75	0.5
POU6F2	0.0036957985468470188	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.030396539880581056	No data	No data	No data	0	0	0	0	0	0.6875	No data	-0.5788196359624931	0	0	No data	No data	0	0.5	1
BKGD	0.0036957985468470188	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.030396539880581056	No data	No data	No data	0	0	0	0	0	0.39682499999999976	No data	0.16138996138996142	-0.2968332104456023	No data	No data	No data	No data	0.75	-1
PSMB1	0.0036957985468470188	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.030396539880581056	No data	No data	1	0	0	1	1	0	0.647305	No data	-0.6326530612244898	No data	-1	No data	No data	0	-1	-1
POLR2K	0.0036957985468470188	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.030396539880581056	No data	No data	No data	0	0	0	0	0	0.9137949999999997	No data	No data	No data	-1	No data	No data	No data	-1	-1
APOBEC3A	0.0036957985468470188	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.030396539880581056	No data	No data	No data	0	0	0	1	0	No data	No data	-0.11825703254274678	No data	0	No data	No data	-0.6733675000000001	0.5	0
LINC01052	0.0036957985468470188	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.030396539880581056	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data
RHBDD2	0.0036957985468470188	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.030396539880581056	No data	No data	No data	0	0	0	0	0	0.36813	No data	0.2750137892995035	No data	0	No data	No data	0	0.5	-1
HIPK2	0.0036957985468470188	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.030396539880581056	No data	No data	No data	0	0	1	1	0	0.8372300000000003	1	-0.8596800882515168	-0.8114874109990888	No data	No data	No data	-0.10475749999999984	1	-1
ZBTB37	0.0036957985468470188	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.030396539880581056	No data	No data	No data	0	0	0	0	0	0.7514899999999998	No data	-0.5905129619415334	No data	0	No data	No data	0	-1	0
SELENOH	0.0036957985468470188	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.030396539880581056	No data	No data	No data	0	0	0	0	0	No data	No data	0.9087699944842802	No data	0	No data	No data	No data	-1	-1
SAMD11	0.0036957985468470188	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.030396539880581056	No data	No data	No data	0	0	0	0	0	0	No data	0.827357970215113	-0.09273409695322227	0	No data	No data	0	0.5	0
AGMAT	0.0036957985468470188	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.030396539880581056	No data	No data	No data	0	0	0	0	0	0.1903399999999998	No data	0.7987865416436846	No data	0	No data	No data	0	0.75	0.5
SIAH1	0.0036957985468470188	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.030396539880581056	No data	No data	No data	0	0	0	0	0	0.9822699999999998	No data	-0.888030888030888	-0.658287538947615	0	No data	No data	-0.468085	-1	-1
NFIL3	0.0036957985468470188	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.030396539880581056	No data	No data	No data	0	0	0	0	0	0.2207799999999999	No data	-0.44037506894649747	-0.79935582582425	0	No data	No data	0	-1	-1
GFRA3	0.0036957985468470188	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.030396539880581056	No data	No data	No data	1	0	0	0	0	0	No data	-0.2399338113623828	-0.28516427742165923	0	No data	No data	0	0.5	0
LRIF1	0.0036957985468470188	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.030396539880581056	No data	No data	No data	0	0	0	0	0	0	No data	-0.3339216767788197	0	0	No data	No data	No data	-1	-1
RSL24D1	0.0036957985468470188	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.030396539880581056	No data	No data	No data	0	0	0	0	0	0.9079749999999998	No data	-0.636734693877551	No data	-1	No data	No data	0	-1	-1
PRUNE1	0.0036957985468470188	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.030396539880581056	No data	No data	No data	0	0	1	1	0	0.27152499999999974	No data	-0.11362382790954217	-0.4870861386104308	0	No data	No data	No data	-1	-1
DRD5	0.0036957985468470188	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.030396539880581056	No data	No data	1	1	0	1	1	0	0.1404600000000002	No data	0.8822945394373967	-0.8359089172012804	0	No data	No data	0	0.75	0.5
ZNF200	0.0036957985468470188	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.030396539880581056	No data	No data	No data	0	0	0	0	0	0	No data	0.4875896304467733	No data	0	No data	No data	0	0.5	-1
ATP6V1G2	0.0036957985468470188	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.030396539880581056	No data	No data	No data	0	0	0	0	0	0.7457650000000001	No data	0.31869829012686157	0	0	No data	No data	-0.0889825	1	0
XYLT2	0.0036957985468470188	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.030396539880581056	No data	No data	No data	0	1	0	0	0	0.6762999999999998	No data	-0.4503033645890788	-0.8560160890349835	0	255	No data	0	1	-1
EIF3CL	0.0036957985468470188	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.030396539880581056	No data	No data	No data	0	0	0	0	0	0.830415	No data	No data	-0.37859810784333564	No data	No data	No data	-0.9972650000000002	-1	-1
CHD5	0.0036957985468470188	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.030396539880581056	No data	No data	No data	0	0	0	0	0	0.7287599999999997	No data	-0.8111417539988969	-0.24036109133981493	0	No data	No data	-0.24769749999999996	0.75	0.5
PARP4	0.0036957985468470188	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.030396539880581056	No data	No data	No data	0	0	1	1	0	0	No data	-0.30810810810810807	-0.18442220312753277	0	No data	No data	0	-1	-1
DPT	0.0036957985468470188	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.030396539880581056	No data	No data	No data	0	1	0	0	0	0.60199	No data	-0.009817981246552643	0	0	No data	No data	No data	0.5	0
